stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
U02435,2975,28.5761,77.2099,Kidwai Nagar (INA Colony),2975
U02632,2976,28.601931,77.222648,J and K House,2976
DC0085,2977,28.6059,77.2259,Humayun Road Khan Mkt Metro Stn,2977
U02720,2978,28.607322,77.226926,Shahjahan Road UPSC,2978
U02828,2979,28.616444,77.23376,Patiala House,2979
U02874,2980,28.621839,77.237718,Supreme Court,2980
U02889,2981,28.624049,77.239332,Tilak Bridge,2981
U40002A,2984,28.6308,77.3007,Prince Apartment,2984
U03501,2985,28.6317,77.2979,Government Senior Secondary School,2985
U00753,2986,28.6896333333333,77.0820166666667,T Block Mangol Puri,2986
U00743,2987,28.692463,77.081984,Mangol Puri S Block,2987
DC3673,2988,28.69275,77.077417,Sultan Puri AB Block Extension,2988
U00654,2989,28.6954,77.0735,Jalebi Chowk Sultan Puri AB Block,2989
U00668,2990,28.7005,77.0753,Sultanpuri D Block,2990
U00666,2991,28.7016,77.0752,Sultanpuri C Block,2991
U01554,2993,28.6517,77.1565,Shadipur Colony,2993
U01497,2994,28.6487,77.1512,Naraina Depot,2994
U01465,2995,28.6442,77.1477,Bentex,2995
DC5499,2996,28.599959887129845,76.91457756769955,Rawta Crossing (Dhansa Road),2996
DC4010,2997,28.5733842,76.9083067,Ujwa School,2997
DC5104,3002,28.682008,77.223676,IP College (GT Road),3002
U02750,3003,28.6807,77.2281,Metcalfe House,3003
DC0051,3004,28.669249042819025,77.23229293183626,ISBT Kashmere Gate (ORR),3004
U02849,3005,28.664865,77.235453,Yamuna Bazaar,3005
DC5105,3006,28.664833,77.235433,Yamuna Bazaar,3006
DC5106,3007,28.660421,77.245627,Vijay Ghat By Pass,3007
DC0020,3008,28.650956,77.25196,Geeta Colony Pul,3008
DC5107,3009,28.64601,77.24709,Shakti Sthal,3009
DC4786,3010,28.529719,76.881163,Galib Pur Village,3010
DC4790,3011,28.531319,76.883825,Galib Pur Piyau,3011
DC4788,3012,28.525433,76.887483,Amrawati Piyau Galib Pur Road,3012
DC5222,3013,28.816709,77.140964,Vishwa Inter Academy,3013
DC5224,3014,28.827227,77.14726,Hamidpur Village,3014
U01326,3015,28.641017,77.135367,Fire Station Kirti Nagar,3015
U01414,3016,28.6485671,77.1429001,PS Kirti Nagar,3016
U02558,3018,28.700902,77.218632,DDA Flats Lucknow Road,3018
U99980A,3019,28.71040336111594,77.22376061382337,Nehru Vihar Terminal,3019
ST2148,3020,28.665829,77.222113,Mori Gate Terminal,3020
U03668,3021,28.6321,77.3161,Gazipur Village,3021
U03685,3022,28.630817,77.316617,SFS Quarter Gazipur,3022
U03687,3023,28.626833,77.316633,NHW-24 Xing (Gazipur Xing),3023
U99782,3024,28.621931,77.302238,East Vinod Nagar Depot,3024
DC0125,3025,28.6198,77.295283,Sanjay Lake Trilokpuri,3025
DC4460,3026,28.56707877168214,76.96130508796263,Pandwala Kalan (T),3026
DC5163,3027,28.76641,77.0161,Prem Piyau,3027
DC5162,3028,28.76971,76.99878,Majra Dabas Village,3028
DC5160,3029,28.75891,76.99914,Chand Pur Majra School,3029
DC5157,3030,28.75339,77.00776,Chand Pur Village,3030
DC5156,3031,28.75148,77.00988,Chand Pur Village,3031
DC101,3032,28.685266,76.994167,Ghevra Crossing Rohtak Road,3032
U99894,3034,28.644193,77.113304,Tagore Garden Metro Station / Tatarpur,3034
DC3624,3035,28.7554308,77.1610891,Swaroop Nagar JJ Colony,3035
DC4145,3036,28.5571929,77.0912661,IGI Airport Terminal 2 (Air India Office),3036
DC4143,3037,28.5551495,77.1004134,Cargo / Express Terminal Gate,3037
DC4148,3038,28.5528524,77.1044509,Centaur Hotel / New Custom House,3038
DC4151,3039,28.5482264,77.1212054,AeroCity Metro Station,3039
U01606,3040,28.575087,77.160082,Vasant Village,3040
U01631,3041,28.573033,77.1634,Shanti Niketan / RK Puram Sec 8,3041
U01801,3042,28.57778,77.174089,South Moti Bagh,3042
DC4153,3043,28.574826,77.189878,Sarojini Nagar Depot,3043
DC4155,3044,28.578278,77.189829,M Block Sarojini Nagar,3044
DC4157,3045,28.58385,77.192083,Chanakya Bhawan,3045
U02104,3046,28.5862,77.1934,Vinay Marg,3046
U02135,3047,28.5944,77.196,Ashoka Hotel,3047
U02282,3048,28.5966,77.2033,Race Course,3048
DC3651,3049,28.588083,77.233667,CGO Complex,3049
U01935,3050,28.568315,77.18357,RK Puram Crossing,3050
U01885,3051,28.56436,77.18025,RK Puram Sec-1,3051
U01831,3052,28.565608,77.177088,Mohan Singh Market,3052
U01782,3053,28.570577,77.172762,R K Puram Sec-7,3053
U01722,3054,28.5718196,77.1697715,R K Puram Sec 8 / 9,3054
DC4191,3055,28.574718,77.168577,R K Puram Sec 9,3055
DC4192,3056,28.572969,77.163914,Shanti Niketan,3056
DC4442,3057,28.546759,76.963266,Daulat Pur Village,3057
U03396,3058,28.674286,77.287117,Shahdara Terminal,3058
DC0108,3059,28.642117,77.29625,New Rajdhani Enclave,3059
U02777,3060,28.5873,77.2295,Pragati Vihar,3060
U01648,3061,28.56035,77.164417,Vasant Lok,3061
DC3756,3062,28.560417,77.1611,Vasant Vihar F Block Poorvi Marg,3062
DC3757,3063,28.559967,77.157317,Modern School  Vasant Vihar F Block,3063
U01630,3064,28.5587,77.158117,Indian AirLines/Priya Cinema,3064
U01654,3065,28.554792,77.164694,CPWD Colony Vasant Vihar,3065
U02973,3066,28.627983,77.244433,ITO,3066
DC3666,3067,28.59995,77.1249,Chhawani Hospital,3067
DC4255,3068,28.608903,77.106125,Nangal Raya DDA Market,3068
DC4256,3070,28.613317,77.098433,C6 B Janakpuri,3070
U00867,3071,28.6247,77.0922,GSKV School No-1 B-Block,3071
U00846,3072,28.629833,77.0915,Janak Puri B-1 Terminal,3072
U01458IP,3073,28.637742,77.146238,Inderpuri Krishi Kunj Terminal,3073
U01458,3074,28.637034,77.146835,Inder Puri Krishi Kunj,3074
U01475,3075,28.632,77.1491,Inder Puri JJ Colony,3075
U01496,3076,28.6288,77.1512833333333,Inderpuri A-Block,3076
U01522,3077,28.6265,77.1535,AIR Station,3077
U01555,3078,28.624,77.1565,Todapur Village,3078
U01600,3079,28.6233,77.1598,Todapur Village,3079
U01617,3080,28.6255,77.1621,NASC Dasghara,3080
U01691,3081,28.63,77.1667,Pusa Quarters,3081
U01760,3082,28.6314,77.1711,Janak Vihar,3082
U01803,3083,28.63445,77.174067,R Block Rajendra Nagar,3083
U01806,3084,28.6379,77.1744,N.P.L Colony,3084
U01804,3085,28.6404,77.1742,East Patel Nagar,3085
U02587,3086,28.6261,77.2207,Tolstoy Marg,3086
U02575,3088,28.615573,77.218697,National Archives,3088
U02562,3089,28.611125,77.218396,National Muesum,3089
U02555,3090,28.602461,77.217855,Claridges Hotel,3090
U02591,3091,28.59745,77.220083,Prithviraj Road Crossing,3091
U02640,3092,28.5955,77.2235,Max Mueller Marg,3092
U02644,3093,28.592,77.2237,Lodhi Road Crossing,3093
U99990MC,3094,28.56272689393528,77.23281469338198,Central School (MCKR),3094
U02751,3095,28.55322825493434,77.22833998363114,Siri Fort Road,3095
U02773,3096,28.54716271116428,77.22946419633577,Krishi Vihar,3096
U02810,3097,28.538980919555044,77.2323039754287,Chirag Delhi,3097
U02812,3098,28.53371244687476,77.232209615186,Sheikh Sarai Phase II,3098
U01855,3101,28.707663,77.178197,Azadpur Terminal,3101
DC5269,3102,28.85513,77.08893,Safiyabad Crossing,3102
DC5265,3103,28.863,77.08554,Sanjay Colony (Safiabad),3103
DC5266,3104,28.871125,77.081181,Safiabad Border,3104
DC5277,3105,28.567312,76.98203,Rewla Khanpur Village,3105
DC5278,3106,28.572151,76.980825,Rewla Khanpur Crossing,3106
DC3529,3109,28.623067,76.9206,Kair Village,3109
U01646,3110,28.667383,77.1642,Zakhira,3110
U01596,3111,28.664617,77.15805,DCM Chemical,3111
U01535,3112,28.663167,77.154733,Swatantra Bharat Mills,3112
U01511,3113,28.661933,77.1519,Campa Cola,3113
DC4838,3114,28.60791,77.08215,Dabri Village,3114
DC4840,3115,28.60649,77.08123,Vijay Enclave (Palam-Dabri Road),3115
DC4842,3116,28.603544,77.082855,Dashrath Puri,3116
DC4845,3117,28.600883,77.08215,Mahaveer Enclave III,3117
DC4847,3118,28.596604,77.081069,Sulabh International Centre,3118
DC4923,3119,28.57894,77.07655,National Malariya Research Centre (Dwarka),3119
DC4924,3120,28.57776,77.07715,Dada Dev Mandir,3120
DC4925,3121,28.57631,77.07591,National Malariya Research Centre (Dwarka),3121
DC4926,3122,28.57603,77.07162,Dwarka Sec-8 DTC Depot,3122
DC4927,3123,28.5726,77.06932,Bagdola Village,3123
DC4928,3124,28.5688694,77.0682161,Dwarka Sec 8,3124
DC4934,3125,28.56403,77.06319,Dwarka Sec-20/21 Crossing,3125
DC4287,3126,28.558105,77.062254,Dwarka Sec 22 Vivanta Hotel,3126
DC4183,3127,28.55381,77.05864,Dwarka Sec-21 Crossing,3127
DC4507,3133,28.5985889521003,76.9363090139898,Surehra Village,3133
DC5273,3136,28.626694,77.215909,Jantar Mantar (Tolstoy Marg),3136
DC5274,3137,28.626434,77.220328,Tolstoy Marg,3137
DC5275,3138,28.62791,77.22543,Tolstoy Marg Barakhamba Crossing,3138
DC3882,3139,28.53961,77.029765,Bamnoli More,3139
U00542DS,3140,28.553257,77.035022,Dhool Siras,3140
DC3887,3141,28.559093,77.043444,Pochan Pur Village,3141
DC4418,3143,28.532242,76.92242,Ghuman Hera Village,3143
DC5189,3144,28.774073,77.102444,Khera Khurd Village,3144
DC5187,3145,28.774034,77.104084,Rishi Dharmarth Chikitsalaya,3145
DC5185,3146,28.772384,77.115238,Khera Kalan Gaon,3146
DC5183,3147,28.771996,77.117688,Khera Kalan School,3147
DC5181,3148,28.772102,77.121948,Khera Garhi,3148
DC5179,3149,28.771942,77.142956,Nangli Poona More,3149
U99872,3151,28.599755,77.211328,Police Station Tughlaq Road,3151
DC5395,3152,28.862032,77.138075,Singhu School (T),3152
DC5393,3153,28.852391,77.130486,Singhu Village,3153
DC5225,3155,28.827202,77.147404,Hamidpur Village,3155
DC5223,3156,28.816574,77.141026,Vishwa Inter Academy,3156
DC5059,3157,28.810257,77.13728,Bakauli Village (GT Road),3157
DC5060,3158,28.803971,77.143083,Shani Mandir / Palla Crossing,3158
U02649,3159,28.6418046356992,77.2239067471442,New Delhi Railway Station Gate 2,3159
U02269,3160,28.5964,77.2029,Race Course,3160
U02141,3161,28.5941,77.1962,Ashoka Hotel,3161
U02115,3162,28.5864,77.1937,Vinay Marg,3162
DC4158,3163,28.583514,77.192146,Chanakya Bhawan,3163
DC4156,3164,28.578454,77.189969,M Block Sarojini Nagar,3164
DC4154,3165,28.573407,77.189995,Sarojini Nagar Depot,3165
DC5233,3166,28.857756,77.184692,Dahisara Border,3166
DC4906,3167,28.683241,77.02768,Mundka School (Rani Khera Road),3167
DC4907,3168,28.686538,77.025783,Friends Enclave Mundka,3168
DC4908,3169,28.691426,77.027617,Mundka Railway Station,3169
DC4912,3170,28.809983,76.968517,Jawahar Navodya School,3170
DC4913,3171,28.818017,76.974033,Mungeshpur Village,3171
DC4914,3172,28.821633,76.97865,B.R. International School,3172
DC4915,3173,28.828984,76.988165,Auchandi Border,3173
DC4916,3174,28.821535,76.995027,Auchandi Village,3174
DC4917,3175,28.8202,76.998117,Auchandi Sarvodaya School,3175
U00878,3177,28.635267,77.092767,Tilak Nagar,3177
U00058,3180,28.532784155667468,76.91971860938008,Ghumman Heera Village,3180
U00037,3181,28.5318,76.9073,Jhuljhuli X-Ing,3181
U00033,3182,28.526533,76.90365,Rawta Village,3182
U99895,3184,28.632583,77.215467,Shivaji Stadium Terminal,3184
U03115,3185,28.528194,77.256102,DDA Flats Kalkaji,3185
DC5228,3186,28.825918,77.173554,Bakhtawarpur Primary School,3186
DC5226,3187,28.837513,77.171728,Tajpur Kalan Village,3187
DC5267,3188,28.871233,77.081302,Safiabad Border,3188
DC5268,3189,28.86293,77.08579,Sanjay Colony (Safiabad),3189
U00027,3190,28.5078,76.897,Daraula Border,3190
U00023,3191,28.5132,76.8939,Daraula Village,3191
U00029,3192,28.5233,76.8995,Rawta Galibpur Xing,3192
U00032,3193,28.52668368262599,76.90350888737352,Rawta,3193
U00038,3194,28.5319,76.9071,Jhuljhuli Xing,3194
U00210,3199,28.6146,76.981167,Holy Cross School,3199
U00225,3200,28.6142,76.9851,Nazafgarh Health Centre,3200
U00240,3201,28.6127,76.98661700000002,NajafGarh Delhi Gate,3201
U00296,3202,28.614867,77.003533,Nangli Sakrawati,3202
U03101,3203,28.522564,77.255374,Tara Apartment,3203
DC5441,3204,28.6689141,77.0993937,Ekta Apartment Paschim Vihar,3204
DC5439,3205,28.6699036,77.106667,Paschim Vihar A3 Mother Dairy,3205
DC5437,3206,28.6699935,77.1128367,Paschim Vihar Road No 29,3206
DC5435,3207,28.6682217,77.1125259,Paschim Puri Paschim Vihar,3207
DC5433,3208,28.6672848,77.1161938,Paschim Puri Pkt 2 Mother Dairy,3208
DC5431,3209,28.666617,77.123245,Punjabi Bagh Extension,3209
DC5429,3210,28.666204,77.127174,Punjabi Bagh Market,3210
DC5427,3211,28.668261,77.128014,Syndicate Bank,3211
DC5425,3212,28.670277,77.128292,West Avenue Road,3212
DC5423,3213,28.670619,77.129888,West Enclave,3213
DC5421,3214,28.670301,77.132718,Punjabi Bagh Market,3214
DC5419,3215,28.668736,77.13617,Punjabi Bagh More,3215
DC4067,3216,28.641581,77.190017,Janki Devi College,3216
DC4069,3217,28.63894,77.18816,Sir Ganga Ram Hospital,3217
U01930,3218,28.636825,77.182967,New Rajinder Nagar Post Office,3218
U01872,3219,28.638883,77.179283,Shankar Road,3219
U01818,3220,28.6407,77.176217,Rajender Nagar,3220
U01028,3221,28.6249166666667,77.10705,DA Block Hari Nagar,3221
U00989,3222,28.624983,77.1022,Hari Nagar Depot,3222
U00402,3223,28.618575,77.031707,Dwarka More Metro Station (Terminal),3223
DC4588,3224,28.676863,77.313034,Dilshad Garden GT Road (R-212),3224
U03654,3225,28.6793,77.3145,R Block Dilshad Garden,3225
U03642,3226,28.681256,77.313233,Govt School Dilshad Garden,3226
DC3769,3230,28.743269,77.146038,Prem Nagar,3230
U01453,3231,28.744542,77.144671,Samaypur School,3231
U01341,3232,28.745324,77.13732,Badli Railway Staion,3232
DC3770,3233,28.744723,77.1342,Badli Telephone Exchange,3233
U99833A,3234,28.6755,77.1403,Punjabi Bagh,3234
U02292,3235,28.698249,77.206506,GTB Nagar,3235
DC4632,3237,28.577244,76.86377,Issapur Village Temple,3237
DC4639,3238,28.5774,76.865823,Choudhary Mohalla,3238
DC4636,3239,28.576229,76.867131,Issapur School,3239
DC4634,3240,28.575459,76.86678,Corporation Bank,3240
U00013,3241,28.569446,76.875241,Issapur Xing,3241
U00015,3242,28.578179,76.879675,Kazipur Village,3242
U00019,3243,28.592039,76.885926,Bakkar Garh Crossing,3243
DC0114,3244,28.557321,77.269703,Kalka Ji Crossing,3244
U03489,3245,28.516158,77.296575,Ali Village,3245
U99966,3246,28.5058,77.3008,Power House,3246
DC5079,3247,28.844598,77.127208,Singhola Village GT Road,3247
DC4978,3248,28.841243,77.127808,Singhola Crossing,3248
DC4964,3249,28.811949,77.136329,Bakauli Village,3249
U01623,3250,28.68755,77.1625,B-4 Keshav Puram,3250
U01629,3251,28.685683,77.163383,B-3 Keshav Puram,3251
U01673,3252,28.6812,77.165533,Kanhaiya Nagar,3252
DC3912,3254,28.667133,77.182067,Sarai Rohilla Flyover,3254
DC4095,3255,28.667617,77.319033,Vivek Vihar Ram Mandir,3255
DC4649,3256,28.66013,77.30766,D Block Surajmal Vihar,3256
DC4732,3257,28.657602,77.310617,Ram Vihar,3257
DC0104,3258,28.655617,77.310417,Surya Niketan,3258
U03607,3259,28.6534,77.3088,Jagriti Enclave,3259
U03574,3260,28.649666,77.305083,Saini Enclave,3260
U03526,3261,28.6458,77.301,Hargovind Enclave,3261
U03428,3262,28.658,77.2899,Hans Apartment,3262
U03223,3263,28.670962,77.268275,Seelam Pur Metro Mall,3263
U02667,3264,28.584489,77.223322,Lodhi Colony Market,3264
U99952,3265,28.585683,77.2168,Jor Bagh,3265
U99739,3266,28.569397,77.195886,Nauroji Nagar,3266
U01369,3268,28.610108,77.138966,Barar Square,3268
NS0252,3269,28.613,77.1367166666667,COD Ring Road,3269
U01321,3270,28.618692,77.136245,Naraina Village (Ring Road),3270
U01303,3271,28.627183,77.13375,Naraina Vihar,3271
DC5234,3272,28.64391,77.01631,Bakkarwala Crossing,3272
DC5235,3273,28.64983,77.01634,Chanchal Park Part 1,3273
DC5237,3274,28.65382,77.01646,Bakkarwala School,3274
DC5239,3275,28.659405,77.016616,Bakkarwala Village Crossing,3275
DC5344,3276,28.665871,77.016775,Bakkarwala Village,3276
DC5361,3277,28.793693,77.144295,Zind Pur Crossing,3277
DC5357,3278,28.79306,77.151945,Zind Pur Village,3278
DC5359,3279,28.792628,77.159337,Mukhmel Pur Village,3279
U01242,3280,28.638484,77.1295001,Maya Puri Crossing (Ring Road),3280
U01209,3281,28.6453,77.1268,Rajouri Garden Market,3281
U01187,3282,28.656007,77.125884,Rajdhani College Raja Garden,3282
U01229,3283,28.65915,77.128767,ESI Hospital,3283
U01245,3284,28.66319342813193,77.13011106221494,Punjabi Bagh Club,3284
DC4292,3285,28.684178,77.145419,Shakur Pur JJ Colony/ Britannia,3285
DC4293,3286,28.684979,77.140643,Samrat Enclave,3286
DC4295,3287,28.683242,77.136765,Rajdhani Enclave / Mahindra Park,3287
DC4297,3288,28.684023,77.135913,Mahindra Park Road No-44,3288
DC4300,3289,28.686086,77.135974,Road No-44 Crossing,3289
DC4301,3290,28.688635,77.135279,Chander Lok,3290
DC4304,3291,28.692995,77.134923,Lok Vihar,3291
DC4305,3292,28.694736,77.134546,Harsh Vihar,3292
DC4307,3293,28.697677,77.133852,DTC Apartments,3293
DC4309,3294,28.699602,77.134723,Kapil Vihar,3294
U01658,3295,28.7286,77.1648,Jahangirpuri A-Block,3295
U01711,3296,28.7304,77.168,Jahangirpuri K Block,3296
U01764,3297,28.7324,77.1713,Jahangirpuri E-Block,3297
DC5386,3298,28.616183,77.318517,Kalyan Puri Terminal,3298
DC5388,3299,28.617713,77.316733,Samudaya Bhawan Khichripur Village,3299
U03408,3300,28.618933,77.287867,Mother Dairy Crossing,3300
DC5241,3301,28.66094,77.0117,Loknayak Puram,3301
U99911,3302,28.7257,77.1628,Jahangirpuri GT Road,3302
DC104,3303,28.647416,77.11631,Tagore Garden (Gurudwara Road),3303
DC4574,3304,28.667007,77.22751,ISBT Kashmere Gate Terminal,3304
U01633,3306,28.5985725,77.1632411,Dhaula Kuan (Ring Road),3306
DC3917,3307,28.640183,77.1455,Loha Mandi,3307
DC5445,3308,28.585783,76.981288,Paprawat Village,3308
DC3627,3313,28.610958,77.034017,Suraj Vihar Shani Mandir,3313
U00417,3314,28.608333,77.034871,NSIT (Netaji Subhas Institute),3314
U00422,3315,28.60592,77.036311,Dwarka Sec 13 / 14,3315
U00440,3316,28.604189,77.038983,MRV School Sec 13 Dwarka,3316
DC3628,3317,28.602717,77.04115,Dwarka Sec 13-3 Xing,3317
U00450,3318,28.602455,77.04269,Dwarka Sec 3/4,3318
U00467,3319,28.604689,77.046249,DPS Matiyala,3319
DC3629,3320,28.605169,77.052035,Matiyala Crossing,3320
DC3840,3321,28.604211,77.054786,Raja Puri,3321
U99854A,3322,28.5469,77.3066,Okhla Extension (Abul Fazl Encalve),3322
U02639,3323,28.591683,77.2235,Lodhi Colony,3323
U02636,3324,28.596,77.2233,Max Mueller Marg,3324
U02590,3325,28.597807,77.219434,Prithviraj Road Crossing,3325
U99931A,3326,28.591317,77.239667,Lodhi Hotel,3326
U03410,3327,28.619333,77.288317,Mother Dairy Crossing,3327
DC5389,3328,28.617792,77.316785,Samudaya Bhawan Khichripur Village,3328
DC5387,3329,28.616317,77.3185,Kalyan Puri Terminal,3329
U02906,3330,28.610497,77.24023,National Stadium,3330
DC3991,3331,28.689125896514675,77.27805788709763,Babarpur Ext Maujpur Crossing,3331
DC3992,3332,28.683533,77.27525,Zafrabad School,3332
DC3993,3333,28.680583,77.273917,Madarsa / Welcome Seelam Pur,3333
DC3994,3334,28.676269,77.271694,Zafrabad,3334
DC3995,3335,28.67340339411101,77.27018842978815,Seelampur Market Zafrabad Road,3335
DC0101,3337,28.659613,77.318421,Shreshtha Vihar,3337
U03640,3338,28.659797,77.315038,Yojana Vihar,3338
U03633,3339,28.659983,77.311733,Yamuna Sports Complex,3339
DC0103,3340,28.657733,77.310467,Ram Vihar,3340
DC0105,3341,28.652867,77.307967,Jagriti Enclave,3341
U03576,3342,28.6508,77.3056,Saini Enclave,3342
DC3974,3343,28.6455255,77.3006119,Hargovind Enclave,3343
DC3713,3345,28.699167,77.20805,GTB Nagar / Haqiqat Nagar,3345
U01437,3347,28.640217,77.1455,Loha Mandi,3347
U01456IP,3348,28.63765,77.146312,Inderpuri (Krishi Kunj),3348
DC4142,3349,28.737713,77.130175,Rohini Sec-15 E-2,3349
DC5318,3350,28.722348,77.152915,Haider Pur Village,3350
DC4221,3351,28.718493,77.158537,Shalimar Bagh Desu Colony,3351
DC4215,3352,28.71536,77.156967,Shalimar Bagh BH Block,3352
DC4219,3353,28.712486,77.159043,Shalimar Bagh BJ Block,3353
DC4217,3354,28.708633,77.161828,Shalimar Bagh BA Block,3354
DC4213,3355,28.708444,77.166393,Shalimar Bagh AE Block,3355
DC4211,3356,28.704881,77.169817,Shalimar Bagh A Block,3356
CWG501,3358,28.590167,77.220617,Lodhi Garden,3358
DC5255,3359,28.83063,77.04937,Ghoga Village,3359
DC5257,3360,28.81997,77.063474,Sannoth Crossing / Ghoga Crossing,3360
DC5195,3361,28.793456,77.095712,Mann School,3361
DC5193,3362,28.783539,77.096774,Naya Bans,3362
DC5190,3363,28.776444,77.099846,Khera Khurd School,3363
DC4039,3364,28.620079,77.30087,East Vinod Nagar Depot,3364
DC4031,3365,28.620333,77.304833,Mayur Vihar Phase 2 (T),3365
DC4032,3366,28.620583,77.307117,Radha Swami Satsang,3366
DC4033,3367,28.619867,77.308767,Kalyan Vas,3367
DC4034,3368,28.617317,77.3098,Lal Bahadur Shashtri Hospital,3368
DC4441,3369,28.546873,76.963232,Daulat Pur Village,3369
DC4447,3370,28.548397,76.98869,Kangan Heri - I,3370
DC4449,3371,28.553603,76.992783,Rishal Vihar,3371
DC4993,3372,28.684915,76.994521,Ghevra Crossing (Neelwal Road),3372
DC4990,3373,28.6819,76.99195,Digambar Jain Mandir,3373
DC4991,3374,28.6767,76.98675,Vaishno Mata Mandir,3374
DC4992,3375,28.669932,76.97995,Neelwal Village,3375
U03541,3376,28.634483,77.301867,Ashirwad Apartment,3376
U03506,3377,28.6329,77.2992,Mithla Apartment Chandar Vihar,3377
U03521,3378,28.63095,77.3008,Prince Apartment,3378
U03540,3379,28.6314,77.302,Neethi Apartment,3379
U03562,3380,28.6322,77.3043,Himalaya Apartment,3380
U02630,3381,28.601288,77.222162,J and K House,3381
U02502PR,3382,28.596544,77.217605,Prithvi Raj Road Crossing,3382
DC4189,3383,28.564891,77.242826,Lajpat Nagar Ring Road,3383
U01784,3384,28.5848,77.1722,Moti Bagh Gurudawara Nanakpura,3384
